,return
2014-02-28,-0.02324974447329456
2014-04-30,0.005326019372777465
2014-05-31,-0.027294373065265984
2014-06-30,0.010815079347634394
2014-07-31,0.0027050426080706593
2014-08-31,-0.004915080128383445
2014-09-30,-0.0004271919200076555
2014-10-31,-0.022492113605048547
2014-11-30,-0.03516386175099343
2015-01-31,0.04415053183315118
2015-03-31,0.007786937370662142
2015-04-30,0.0033658666263258704
2015-05-31,0.009771595328980047
2015-06-30,0.008881011944583295
2015-07-31,0.023135051631043402
2015-08-31,0.03241393281185958
2015-09-30,-0.004084735509804569
2015-10-31,-0.01644540167402274
2015-11-30,0.007185484594851366
2016-01-31,-0.03532807724938664
2016-03-31,0.008334047084748733
2016-04-30,-0.014844879553650098
2016-05-31,-0.0013164943792519437
2016-06-30,-0.03946662906117888
2016-07-31,0.060806029422773966
2016-08-31,0.016815124894567556
2016-09-30,0.0199609877850651
2016-10-31,0.017667984350690558
2016-11-30,0.02364202867100753
2016-12-31,0.002049720089001032
2017-01-31,-0.00541668790075896
2017-03-31,-0.008470945878879355
2017-04-30,-0.013459141732850545
2017-05-31,-0.014071864547081422
2017-06-30,0.03667312807129019
2017-07-31,-0.0018673155523080687
2017-08-31,0.0034844042071025803
2017-09-30,0.028925244031689903
2017-11-30,-0.009145559009309176
2017-12-31,0.0188014140323514
2018-02-28,0.036269633698829795
2018-03-31,-0.004527453052902291
2018-04-30,-0.026189256694180117
2018-05-31,-0.008591177802362179
2018-06-30,-0.0010846415756493415
2018-07-31,0.011599847755064306
2018-08-31,-0.0038517353065507694
2018-09-30,-0.00913023978754292
2018-11-30,-0.007540181007214802
2018-12-31,-0.0036484746155191344
2019-02-28,0.008482733984181541
2019-03-31,-0.003562072420341251
2019-04-30,0.007077109441304227
2019-05-31,-0.062015511416725004
2019-06-30,0.009461258528905829
2019-07-31,0.007509893049793156
2019-08-31,-0.026647510440875547
2019-09-30,0.026739859840496486
2019-10-31,0.00829837438126792
2019-11-30,-0.004300514102843572
2019-12-31,-0.020939896571344783
2020-01-31,-0.05428508026130749
2020-02-29,-0.05071658058057384
2020-03-31,-0.09793300133626034
2020-04-30,0.011381327345352923
2020-05-31,-0.006394330778275215
2020-06-30,0.011359675142507604
2020-07-31,0.001127388800343812
2020-08-31,0.008880318262910851
2020-09-30,-0.038483763415117514
2020-10-31,0.05000976818127881
2020-11-30,0.12139571989875338
2020-12-31,0.02699281414949626
2021-01-31,0.0009590821023731377
2021-02-28,0.0930927648362665
2021-03-31,0.0022227682661329975
2021-04-30,-0.0044913386650955525
2021-05-31,0.02865466277694924
2021-06-30,-0.026805427136862313
2021-07-31,-0.018093308022976748
2021-08-31,0.02637309626824012
2021-09-30,0.022448066674461455
2021-10-31,-0.004962598657681984
2021-11-30,-0.04121906505907513
2021-12-31,0.006714841653114097
2022-01-31,0.05213436849805556
2022-02-28,0.041616949967685356
2022-03-31,-0.010305409683711485
2022-04-30,-0.011673655584450271
2022-05-31,-0.004398666615967332
2022-06-30,0.04157795607895273
2022-07-31,-0.015461005452925114
2022-08-31,0.027883040993583824
2022-09-30,0.005724782391978586
2022-10-31,0.007598123286745362
2022-11-30,-0.000414097606437569
2022-12-31,-0.0002536759172457187
2023-01-31,-0.058360234006830096
2023-02-28,0.006343976646232707
2023-03-31,0.01952039093166994
2023-04-30,-0.028612065379167505
2023-05-31,-0.014287432931435317
2023-06-30,0.013523489974905684
2023-07-31,-0.034425577235480675
2023-08-31,-0.0019011372888339227
2023-09-30,0.009957938125594083
2023-10-31,0.0001884043397896544
2023-11-30,-0.0049826379971963375
2023-12-31,0.009057168148005348
2024-01-31,-0.022894149199705692
2024-02-29,-0.023539382480234208
2024-03-31,0.01601128250287625
2024-04-30,0.0349929869905988
2024-05-31,0.02592626218150059
2024-06-30,-0.01723328608723279
2024-07-31,0.0072594662723236905
2024-08-31,0.013225446736947113
2024-09-30,-0.02216378704327984
2024-10-31,-0.015647969410582774
2024-11-30,0.021932397823553107
2024-12-31,-0.007489391087770289
2025-01-31,0.0075938560675132966
2025-02-28,0.010896792791275454
2025-03-31,0.0003535717048423967
2025-04-30,0.024095354597925726
2025-05-31,-0.019398266482143985
2025-06-30,-0.025049153397284325
2025-07-31,0.007565146338251956
2025-08-31,-0.020159830237034687
2025-09-30,0.012749217086311913
2025-10-31,-0.015005988711925643
2025-11-30,0.002302202233048072
2025-12-31,-0.02364939969928636
2026-01-31,-0.002780552342902684
2026-02-28,-0.0150557950749605
2026-03-31,-0.019923565082158548
2026-04-30,-0.013498333632594506
