,return
2010-01-31,0.04826094644278701
2010-02-28,-0.004761510933304359
2010-03-31,-0.03051670412843948
2010-04-30,0.0314250523400181
2010-05-31,0.07474281878279332
2010-06-30,-0.007656178936981076
2010-07-31,-0.007860907648291476
2010-08-31,0.046293921842962965
2010-09-30,-0.02707891153061777
2010-10-31,-0.00401415480703116
2010-11-30,-0.005897143112614892
2010-12-31,0.00867932366763298
2011-01-31,0.04439608973288728
2011-02-28,0.020632683054992593
2011-03-31,0.00256858411437
2011-04-30,0.013543678308690271
2011-05-31,-0.032419862634386426
2011-06-30,-0.00947554832911524
2011-07-31,-0.02089379468772095
2011-08-31,0.01699014661561258
2011-09-30,-0.014275738736781632
2011-10-31,-0.03524802131014235
2011-11-30,-0.016295795794622592
2011-12-31,-0.057471210310874495
2012-01-31,-0.0008584608253816156
2012-02-29,-0.003854427686082587
2012-03-31,0.0033191761592948274
2012-04-30,-0.02542772213342085
2012-05-31,0.007286699366812532
2012-06-30,-0.03544892416010209
2012-07-31,0.0075367806939579
2012-08-31,0.0037560935132749003
2012-09-30,0.004593718145432905
2012-10-31,-0.01848278672857004
2012-11-30,0.006772612371271328
2012-12-31,-0.016238411333633157
2013-01-31,-0.019163247588837556
2013-02-28,-0.005429918944642471
2013-03-31,0.0065409119087451425
2013-05-31,-0.016494206686072523
2013-06-30,-0.033132281680317885
2013-07-31,-0.027527168057158706
2013-08-31,0.04094047328528569
2013-09-30,-0.028038061348767577
2013-10-31,-0.0120318227993585
2013-11-30,-0.03641192913484896
2013-12-31,-0.02973330896031802
2014-01-31,-0.031241836422292477
2014-02-28,-0.012222052615814723
2014-03-31,0.03317975261092069
2014-04-30,0.015188054813500686
2014-05-31,-0.015272220485832795
2014-06-30,0.006673440700435816
2014-07-31,0.015440302365753064
2014-08-31,-0.014063309046945036
2014-09-30,-0.053296425108165596
2014-10-31,0.007775256393413914
2014-11-30,-0.03732708536698575
2014-12-31,-0.018037004030127653
2015-01-31,0.009391046884744575
2015-02-28,-0.04866520953905537
2015-04-30,0.016450012480559772
2015-05-31,-0.017960650580656858
2015-07-31,-0.051516930418282605
2015-08-31,0.00642939215498977
2015-09-30,0.0008480452297840411
2015-10-31,-0.06104050236919352
2015-11-30,-0.050260924574348984
2015-12-31,-0.016834827184899988
2016-01-31,-0.001249830979384331
2016-02-29,0.04154359574173549
2016-04-30,0.030164544172026103
2016-05-31,-0.020098469892305314
2016-06-30,0.00779865454364418
2016-07-31,-0.021539707722762702
2016-08-31,0.002568296610366468
2016-09-30,0.025449665226303594
2016-10-31,0.010737881497236219
2016-11-30,0.00799990646870247
2016-12-31,-0.03932735963200759
2017-01-31,0.01611400870168152
2017-02-28,0.003639352110957946
2017-04-30,-0.027527312078737376
2017-06-30,0.005564905943743108
2017-07-31,-0.019620377121578752
2017-08-31,0.008789601227339497
2017-09-30,-0.010461767630793073
2017-10-31,0.003540852109000089
2017-11-30,0.013560204198181035
2017-12-31,-0.008429727038235345
2018-01-31,-0.014885678711681612
2018-02-28,0.014460680269591984
2018-04-30,-0.0031455114586076355
2018-05-31,0.010569112023945063
2018-06-30,0.006671897286882997
2018-07-31,-0.02532029990153713
2018-08-31,0.014020294845103023
2018-09-30,-0.00869104204126253
2018-10-31,0.03366954532814092
2018-11-30,-0.011249434834233567
2018-12-31,0.03084061494131343
2019-01-31,-0.00942534721194363
2019-02-28,-0.023931909149182258
2019-04-30,-0.006821531338819201
2019-05-31,-0.010577721134345658
2019-06-30,-0.0004704192106026947
2019-07-31,0.01902687955758644
2019-08-31,-0.0077951500193817365
2019-09-30,0.01616615593009871
2019-11-30,-0.015894863151774755
2019-12-31,0.014671324088931827
2020-01-31,-0.02872953403658322
2020-02-29,-0.03650730812348419
2020-04-30,-0.03423842856901117
2020-05-31,0.019638466645430182
2020-06-30,0.017072449585455254
2020-07-31,-0.01633370567026213
2020-08-31,-0.001000860264868602
2020-09-30,-0.020181322205036
2020-10-31,-0.040040803702834395
2020-11-30,0.15282756160707714
2020-12-31,0.06876634569104902
2021-01-31,0.014057573995014038
2021-03-31,0.022946818664603075
2021-04-30,0.028210750841792323
2021-05-31,0.0466793324759241
2021-06-30,-0.01082408758433099
2021-07-31,-0.018318209606066307
2021-08-31,-0.0027765579372574026
2021-09-30,0.001956300367240791
2021-10-31,0.031971753848156266
2021-11-30,-0.05215193426533317
2021-12-31,0.05823307196590815
2022-01-31,-0.028512881936610418
2022-02-28,0.0019436942541144562
2022-04-30,0.04060354411653933
2022-06-30,-0.05501537505944192
2022-07-31,-0.006504014318244822
2022-08-31,0.019963544433419363
2022-09-30,-0.004738483924464562
2022-10-31,0.005178976447219465
2022-11-30,-0.05446841470695943
2022-12-31,-0.02470634601134987
2023-01-31,0.011699773085738337
2023-03-31,0.02204328154105561
2023-04-30,0.022345534625719626
2023-05-31,-0.010262711932295429
2023-06-30,0.019178402045938122
2023-07-31,-0.021065374700700877
2023-08-31,-0.04370807613327903
2023-09-30,-0.03430369484427549
2023-10-31,0.015832033899827066
2023-11-30,0.029372176978382493
2023-12-31,0.05360250264947986
2024-01-31,-0.05291276062758894
2024-02-29,-0.014677931853650423
2024-03-31,-0.006511781440245452
2024-04-30,-0.028159987616486453
2024-05-31,-0.004485691235082356
2024-06-30,-0.02563984536201021
2024-07-31,-0.0012265163273397044
2024-08-31,0.03512692725923599
2024-09-30,-0.01970495053001519
2024-10-31,-0.03139659563069614
2024-11-30,-0.002667587497197862
2024-12-31,-0.0038624987581218767
2025-01-31,0.014089953005973307
2025-02-28,0.026620357493032407
2025-03-31,0.0031050702893774913
2025-04-30,0.009145853401123803
2025-05-31,-0.027984632936163822
2025-06-30,-0.022577076601554034
2025-07-31,-0.020026820498073722
2025-08-31,-0.013615316199328554
2025-09-30,-0.01249306489799219
2025-10-31,-0.014434771928882126
2025-11-30,0.005463347980903525
2025-12-31,-0.03527721356223321
2026-01-31,0.0070248169179109796
2026-02-28,-0.06958949177763642
2026-03-31,-0.012004644521014348
2026-04-30,-0.004510178143935797
2026-05-31,-0.008115133489685625
2026-06-30,0.0006526123506109434
2026-07-31,-0.026071375687175845
2026-08-31,-0.03867972247774695
