,return
2010-01-31,0.01734605520137237
2010-02-28,-0.008697254517151864
2010-03-31,0.0006517327911517157
2010-04-30,0.01880664766722917
2010-05-31,-0.004858500198924198
2010-06-30,-0.012090312060373993
2010-07-31,-0.002762052921124039
2010-08-31,0.023284763315638925
2010-09-30,0.003495999020784818
2010-10-31,0.016980701081356634
2010-11-30,-0.003949399861446157
2010-12-31,-0.0036722739670419155
2011-01-31,-0.0023724038061179917
2011-02-28,-0.005373233574081445
2011-03-31,0.0015415179082130716
2011-04-30,0.00664557883897525
2011-05-31,-0.027636885170241245
2011-06-30,-0.0022136918447665348
2011-07-31,0.007418961380432077
2011-08-31,0.0033841068971135826
2011-09-30,-0.012491533314869269
2011-10-31,-0.026336570006010515
2011-11-30,-0.01709240685131811
2011-12-31,-0.04430029779543987
2012-01-31,0.03910179306947925
2012-02-29,0.009517165298927214
2012-03-31,0.017698334430572747
2012-04-30,-0.013553701326854796
2012-05-31,-0.0036153010667799163
2012-06-30,-0.016584545920024785
2012-07-31,-0.003343577132490779
2012-08-31,0.029059480133428753
2012-09-30,0.019464127856187514
2012-10-31,-0.020351223745225303
2012-11-30,0.024790338405095116
2012-12-31,0.003894308904466664
2013-01-31,0.003676095817726155
2013-02-28,-0.0037048918790887403
2013-03-31,-0.006830673693211721
2013-05-31,0.02828602477126273
2013-06-30,-0.03162329283324696
2013-07-31,-0.012837689204313666
2013-08-31,-0.0016299113179538208
2013-09-30,-0.0006966032502735767
2013-10-31,0.0002423623956757312
2013-11-30,-0.010156469726736388
2013-12-31,-0.0324131901368815
2014-01-31,-0.007429235415830265
2014-02-28,-0.007472237282184539
2014-03-31,0.03714400067157742
2014-04-30,0.012048296471388132
2014-05-31,0.000320389520742757
2014-06-30,0.00660138443462838
2014-07-31,0.03544891259346417
2014-08-31,-0.001637759289446537
2014-09-30,-0.03960367057180758
2014-10-31,0.023210385803847784
2014-11-30,-0.021637223496704563
2014-12-31,0.0454666419351451
2015-01-31,-0.014245069889224042
2015-02-28,-0.013324162472962822
2015-04-30,-0.012466840797869942
2015-05-31,-0.011528106906232
2015-07-31,-0.024304406018373574
2015-08-31,-0.0038893038832648746
2015-09-30,0.002164895507354256
2015-10-31,0.0003999985060989947
2015-11-30,0.014286482574746705
2015-12-31,0.011765787545618384
2016-01-31,0.0005532835277802448
2016-02-29,0.042914913421747705
2016-04-30,0.0009426627989700537
2016-05-31,-0.011925164176316425
2016-06-30,0.01690447396194915
2016-07-31,-0.006210145027585387
2016-08-31,0.021258990007587977
2016-09-30,0.015454165888971838
2016-10-31,-0.0073384580853159305
2016-11-30,0.027864462912534818
2016-12-31,-0.044046426482974965
2017-01-31,0.03387867233449679
2017-02-28,0.0182773132459894
2017-04-30,0.0014501330303538073
2017-06-30,0.01552944419205889
2017-07-31,-0.00583369969120591
2017-08-31,0.017021486639174188
2017-09-30,-0.004784330471249601
2017-10-31,0.001754896275721958
2017-11-30,0.00618061763466285
2017-12-31,-0.00011665190064675396
2018-01-31,0.011044469962806329
2018-02-28,0.0033410009064284638
2018-04-30,-0.014438329313242184
2018-05-31,-0.011700144961598456
2018-06-30,0.002507330531548689
2018-07-31,0.002877953145626465
2018-08-31,-0.027243274654691344
2018-09-30,-0.012841755493611561
2018-10-31,0.005358364972153064
2018-11-30,0.0067262998617767696
2018-12-31,0.02969051384880142
2019-01-31,0.007742844987767616
2019-02-28,0.0004147776014662326
2019-04-30,0.0016646030881512439
2019-05-31,-0.009136491516517124
2019-06-30,-0.0011090522161273791
2019-07-31,0.010525473288460242
2019-08-31,-0.02622344490466698
2019-09-30,0.02088678974185716
2019-11-30,0.0006247489223170123
2019-12-31,0.005020424285610101
2020-01-31,-0.03140026541062342
2020-02-29,-0.025243769256115087
2020-04-30,-0.0016623241757303536
2020-05-31,-0.042468549439251824
2020-06-30,-0.005577744392757364
2020-07-31,-0.046304500222584886
2020-08-31,0.0015091636128435303
2020-09-30,0.012332081995165084
2020-10-31,-0.03640912777624559
2020-11-30,0.10857477948647477
2020-12-31,0.016675097653347036
2021-01-31,0.0019682540385896523
2021-03-31,0.011987897511899406
2021-04-30,0.009197316331363104
2021-05-31,0.02003899436130492
2021-06-30,-0.00831374143158764
2021-07-31,-0.008811490358812901
2021-08-31,-0.005448845284936738
2021-09-30,0.011562730266356826
2021-10-31,0.03538505435413426
2021-11-30,-0.0456148155190786
2021-12-31,0.03647962022303981
2022-01-31,-0.018536056052380637
2022-02-28,0.02459610848660782
2022-04-30,-0.01721635935677475
2022-06-30,-0.028065725119668775
2022-07-31,0.010426772747549433
2022-08-31,-0.014007141230656654
2022-09-30,0.029118716331670014
2022-10-31,0.026173288854956598
2022-11-30,-0.043754346786227506
2022-12-31,-0.003125201536728177
2023-01-31,-0.02343847855062816
2023-03-31,0.01501995494417102
2023-04-30,0.021540469330038156
2023-05-31,-0.021672707962782353
2023-06-30,0.006529091660745164
2023-07-31,-0.020036212315424268
2023-08-31,-0.03441789501107472
2023-09-30,-0.031950762251869505
2023-10-31,0.04344241084040029
2023-11-30,-0.022267334889193184
2023-12-31,0.030404895053194443
2024-01-31,-0.049177545420515445
2024-02-29,-0.020241774083306758
2024-03-31,-0.005039783820220856
2024-04-30,0.0027888136643734393
2024-05-31,0.021880958250014855
2024-06-30,-0.015941950883294708
2024-07-31,-0.009595455189426779
2024-08-31,0.016950733976707596
2024-09-30,0.009466123275968859
2024-10-31,-0.03189991270176234
2024-11-30,-0.0022000275079860883
2024-12-31,0.006777806913791262
2025-01-31,0.023289264415413645
2025-02-28,0.036805601847169855
2025-03-31,0.02407069690060556
2025-04-30,0.015082839411018
2025-05-31,-0.014598944104218366
2025-06-30,-0.004343235349879987
2025-07-31,-0.02382359088595288
2025-08-31,0.004754006441694696
2025-09-30,0.0035168416072720553
2025-10-31,-0.013343333107813635
2025-11-30,0.009394312008577727
2025-12-31,-0.014404146620009653
2026-01-31,-0.0256800887031487
2026-02-28,-0.014609338015536474
2026-03-31,-0.03097534436240417
2026-04-30,0.01980038976216128
2026-05-31,-0.013512941439964045
2026-06-30,-0.021511589588455293
2026-07-31,-0.035647019276064694
2026-08-31,-0.03553660528981662
