,return
2016-09-30,0.003524463889628811
2016-10-31,-0.02832326227527381
2016-11-30,-0.038253115133222264
2016-12-31,0.01669248779081861
2017-01-31,-0.02159273542675746
2017-02-28,0.0017612758424940603
2017-03-31,0.01767787355646345
2017-04-30,-0.016774629165831365
2017-05-31,0.02924988865360721
2017-06-30,0.005369474999908413
2017-07-31,0.039300225378260785
2017-08-31,0.005295403846403443
2017-09-30,0.0006616273171839125
2017-10-31,0.058436102922658724
2017-11-30,-0.005746150473692868
2017-12-31,-0.0071585853242913415
2018-01-31,0.06788318104969239
2018-02-28,0.04513774199859531
2018-03-31,-0.015609122437674601
2018-04-30,0.014770903671188915
2018-05-31,0.056338742905402237
2018-06-30,-0.02730676253378401
2018-07-31,-0.03213237183932122
2018-08-31,0.06464018867034195
2018-09-30,0.012937993379788824
2018-10-31,-0.0840618868019164
2018-11-30,0.00020473526707456488
2018-12-31,0.03546266140591482
2019-01-31,-0.006593167245185258
2019-02-28,0.010597633805955489
2019-03-31,0.021851748101283614
2019-04-30,-0.03411326778369731
2019-05-31,0.06788674886206955
2019-06-30,-0.023763451950329424
2019-07-31,0.010217853412743543
2019-08-31,0.05661082575818995
2019-09-30,-0.03558711624610331
2019-10-31,-0.057581042042946284
2019-11-30,-0.04570520082393885
2019-12-31,0.020834392700169735
2020-01-31,0.056224403937446495
2020-02-29,0.003749932127046829
2020-03-31,0.11590921774061781
2020-04-30,-0.010721156656487416
2020-05-31,0.021748467579703733
2020-06-30,0.0064914526891053405
2020-07-31,0.06832268815278984
2020-08-31,0.0685795551888384
2020-09-30,0.030173436069899143
2020-10-31,-0.028442238233940247
2020-11-30,-0.13724762831775106
2020-12-31,-0.03036628885147831
2021-01-31,-0.012276989453992224
2021-02-28,-0.12303484823917032
2021-03-31,-0.047313555676254546
2021-04-30,0.02868874921378629
2021-05-31,0.049582330766292815
2021-06-30,-0.009151683641641132
2021-07-31,-0.028809276886376876
2021-08-31,0.018134067655528604
2021-09-30,0.0014697714625559258
2021-10-31,0.03773263931374876
2021-11-30,-0.038527673331304815
2021-12-31,-0.050450735958657525
2022-01-31,-0.05083920771136732
2022-02-28,-0.016030475410137565
2022-03-31,0.021414729782474298
2022-04-30,0.04012646304198782
2022-05-31,-0.012065716514217898
2022-06-30,0.058460266439691703
2022-07-31,-0.06810841778660137
2022-08-31,0.0324315246866992
2022-09-30,0.07671203856459259
2022-10-31,-0.0008104780710074533
2022-11-30,-0.05511955300300338
2022-12-31,0.05886373586570256
2023-01-31,-0.15479932377512418
2023-02-28,0.00010801299383889074
2023-03-31,-0.048004480335747585
2023-04-30,0.026815185432834107
2023-05-31,0.07477252650285471
2023-06-30,0.00533611013298417
2023-07-31,-0.028174028200435706
2023-08-31,0.05696877858648494
2023-09-30,-0.0044324934847024475
2023-10-31,-0.02695160449717175
2023-11-30,0.043935934555093537
2023-12-31,-0.044508661072359915
2024-01-31,0.061466002959385056
2024-02-29,0.03660103484155751
2024-03-31,-0.03836657340489709
2024-04-30,-0.044405294493931616
2024-05-31,0.031671368634319914
2024-06-30,0.02266946242520425
2024-07-31,-0.0454471953347894
2024-08-31,0.00876794173768595
2024-09-30,-0.009635720081535619
2024-10-31,0.01921896264521017
2024-11-30,0.03906395356643971
2024-12-31,0.018575891631288366
2025-01-31,0.05064085018287079
2025-02-28,0.004153630851690838
2025-03-31,-0.06056489977573827
2025-04-30,0.0770807120817121
2025-05-31,-0.0025698653135751565
2025-06-30,-0.038511333286041616
2025-07-31,-0.0032842744325367844
2025-08-31,-0.03670946898762279
2025-09-30,0.030780639056854773
2025-10-31,-0.029225910608882282
2025-11-30,-0.034814632007325756
2025-12-31,-0.03955744067734749
2026-01-31,0.021164378356177557
2026-02-28,-0.044679561783289655
2026-03-31,0.01268209776416325
2026-04-30,0.11551385660683998
2026-05-31,0.026797315883797176
2026-06-30,0.0901961150155352
2026-07-31,-0.15104565356498856
2026-08-31,-0.08302200371538901
