,return
2012-01-31,-0.020457358334344908
2012-02-29,0.016023138836950668
2012-03-31,-0.003523550854651187
2012-04-30,0.003167281513075094
2012-05-31,-0.0479335867668403
2012-06-30,0.006183806085766769
2012-07-31,-0.04826995616565818
2012-08-31,0.017792048456663958
2012-09-30,0.023491938577150956
2012-10-31,-0.02045972372705541
2012-11-30,0.03369618792282138
2012-12-31,0.008155494721936035
2013-01-31,0.024189039631736513
2013-02-28,0.006208202388531302
2013-04-30,-0.02008304459765724
2013-05-31,0.02284072957914922
2013-06-30,-0.012705052438334955
2013-08-31,-0.01230571164489445
2013-09-30,-0.017595633964287948
2013-10-31,-0.003356265282275589
2013-11-30,-0.0017140121961540591
2013-12-31,0.00680772096747647
2014-01-31,0.01801895644369503
2014-02-28,-0.007725366373647083
2014-04-30,-9.429422157922543e-05
2014-05-31,-0.01641131744469426
2014-06-30,0.009116021394519676
2014-07-31,-0.0003241130023878963
2014-08-31,0.006188121134698361
2014-09-30,0.011339655376185274
2014-10-31,0.045958258229876855
2014-11-30,-0.015319128686022756
2014-12-31,-0.012742481912246938
2015-01-31,-0.0017419723614791535
2015-02-28,-0.028693983172677275
2015-04-30,-0.032899706945157675
2015-05-31,-0.00329589512241258
2015-06-30,-0.006733316969117517
2015-07-31,-0.013490121366874747
2015-08-31,-0.006340458739311952
2015-09-30,-0.028664067759289927
2015-10-31,-0.013829149096048272
2015-11-30,0.019323289734553963
2015-12-31,-0.00801881974834856
2016-01-31,-0.015145705570437804
2016-03-31,0.0017943134691912749
2016-04-30,0.009765542862673433
2016-05-31,0.014728709866293477
2016-06-30,-0.015149601087571744
2016-07-31,0.02398471269503076
2016-09-30,0.007788416424962816
2016-10-31,-0.01241524013418642
2016-11-30,0.024242612788195672
2016-12-31,-0.04431392379583628
2017-01-31,0.011139037798714637
2017-02-28,-0.009567087746398221
2017-04-30,-0.004399616950044955
2017-06-30,0.016048427647589063
2017-07-31,-0.008924980609191342
2017-09-30,0.015550518635056465
2017-10-31,-0.011406718192367646
2017-11-30,-0.001007032071639602
2017-12-31,-0.026148784885458867
2018-01-31,0.05840496632551056
2018-02-28,0.004198218292324633
2018-04-30,0.0005108975320557031
2018-05-31,0.02316589594500603
2018-06-30,-0.004758158935774144
2018-07-31,-0.026379674519931253
2018-08-31,0.003204264388928846
2018-09-30,-0.011548244528726048
2018-11-30,0.002349590887619688
2018-12-31,-0.005227547073660438
2019-02-28,-0.006575767041308737
2019-03-31,0.024991663851196957
2019-04-30,0.014823537507000672
2019-05-31,-0.03509506439832705
2019-06-30,-0.0008890390599267939
2019-07-31,-0.007972766240923471
2019-08-31,-0.008147442124847346
2019-09-30,0.033061552579170775
2019-10-31,-0.010454652652585456
2019-11-30,-0.01478647765473862
2020-01-31,-0.01799817483451863
2020-02-29,-0.0117547905332505
2020-03-31,-0.11232962250290224
2020-04-30,0.06937975397732758
2020-05-31,-0.006900420921178464
2020-06-30,0.022178403462589348
2020-07-31,0.03530262265211802
2020-08-31,0.05673453783583403
2020-09-30,0.008668717909608215
2020-10-31,0.011421399194178783
2020-11-30,0.07803252261541382
2021-01-31,0.014985703153684238
2021-03-31,-0.033574186523179936
2021-04-30,0.01898756610928974
2021-05-31,0.0049520321002574814
2021-06-30,0.02997348685644648
2021-07-31,-0.030524554858639925
2021-08-31,0.00927872401926064
2021-09-30,0.011889407810951188
2021-10-31,-0.013844204412190808
2021-11-30,-0.04040746558026796
2021-12-31,-0.026728203364325454
2022-01-31,-0.02892729300306135
2022-03-31,-0.026513398810268582
2022-04-30,-0.03463297767624597
2022-05-31,-0.015206579189275217
2022-06-30,0.004878967072876023
2022-07-31,0.003569253885214285
2022-08-31,0.0012964547781429414
2022-09-30,0.03951154960389752
2022-10-31,0.0019327410776691922
2022-11-30,-0.04966854588272331
2022-12-31,-0.010681102364051134
2023-01-31,-0.039642928688610524
2023-02-28,0.02121096327716359
2023-03-31,0.013473749163610223
2023-04-30,-0.0015672263981151534
2023-05-31,0.015017326560986585
2023-06-30,-0.0008062728642860839
2023-07-31,-0.01208941457647389
2023-08-31,0.044791444735762874
2023-09-30,-0.00742875544426172
2023-10-31,-0.01493875949409628
2023-11-30,0.0013121644841511404
2023-12-31,0.03937323883171215
2024-01-31,-0.024587548950581933
2024-02-29,-0.027634233924723427
2024-03-31,0.004996189428341943
2024-04-30,0.0108885482457972
2024-05-31,-0.01196968359193408
2024-06-30,0.016467657923134257
2024-07-31,0.027865034058342994
2024-08-31,-0.02627526287195328
2024-09-30,-0.004628513891002046
2024-10-31,0.01090618406622462
2024-11-30,0.001401788845828214
2024-12-31,-0.009228160118499126
2025-01-31,0.024397317202408886
2025-02-28,0.015155564951055842
2025-03-31,0.02002807150453851
2025-04-30,-0.017955265396274123
2025-05-31,-0.014844024813197944
2025-06-30,-0.0051316591655628865
2025-07-31,-0.004310772963877489
2025-08-31,-0.012842364563191891
2025-09-30,-0.002124620165793175
2025-10-31,0.002984590849680186
2025-11-30,0.0012325481757398324
2025-12-31,0.01991586787841544
2026-01-31,-0.016613135899799472
2026-02-28,0.011998195478591146
2026-03-31,0.024224568023372528
2026-04-30,0.004836334168934059
