date,delta_h,h_at_q2,spy_fwd_ret,vix_fwd_ret,spy_fwd_vol,vix_level,bh_ret,gate_leaky,expanding_med,gate_causal
2009-12-29,0.08352428674445206,0.4607581456238638,-0.04701903826068499,0.2073269948097578,0.16130093689136143,20.010000228881836,-0.04701903826068499,-0.04701903826068499,0.17310794429145954,-0.04701903826068499
2010-01-29,0.03133330485797836,0.40900266900004545,0.04381561660043154,-0.2559672846375287,0.16947752839311925,24.6200008392334,0.04381561660043154,0.04381561660043154,0.17279378372634535,0.04381561660043154
2010-03-02,0.09842299832140206,0.430497252534091,0.04600057168659877,-0.08026130278208132,0.07368192852751416,19.059999465942383,0.04600057168659877,0.04600057168659877,0.17163024313622924,0.04600057168659877
2010-03-31,0.020740001866963564,0.3887194356388987,0.015351368881291627,0.22598199986826328,0.15140651935399843,17.59000015258789,0.015351368881291627,0.015351368881291627,0.17046670254611312,0.015351368881291627
2010-04-30,0.020108760760789157,0.39897380716552094,-0.09975539085983964,0.47734628119455635,0.3146543777135611,22.049999237060547,-0.09975539085983964,-0.09975539085983964,0.16981213728102865,-0.09975539085983964
2010-06-01,0.09361454126956603,0.400940576390868,-0.03616123739999999,-0.028540749262157217,0.25672916223843817,35.540000915527344,-0.03616123739999999,-0.03616123739999999,0.16915757201594417,-0.03616123739999999
2010-06-30,0.03926026526391868,0.4485406104199387,0.06606955648812196,-0.3851176780747112,0.19653907372428495,34.540000915527344,0.06606955648812196,0.06606955648812196,0.1682623179742383,0.06606955648812196
2010-07-30,0.060017408744915235,0.3982553362569463,-0.04602381078982276,0.1465840979983173,0.18025868467987619,23.5,-0.04602381078982276,-0.04602381078982276,0.16736706393253242,-0.04602381078982276
2010-08-30,0.05048358120757712,0.39208787289568936,0.08874396070625501,-0.15727938711506528,0.15420125776391228,27.209999084472656,0.08874396070625501,0.08874396070625501,0.1667132566357996,0.08874396070625501
2010-09-29,0.09237788485427079,0.36066571102520306,0.03375550200530508,-0.10751340921209884,0.1045044347579953,23.25,0.03375550200530508,0.03375550200530508,0.1660594493390668,0.03375550200530508
2010-10-28,0.11828074240609787,0.3792214775728858,0.006399036590925,0.030655620447503917,0.14754028239091624,20.8799991607666,0.006399036590925,0.006399036590925,0.156861401807716,0.006399036590925
2010-11-29,0.0833462191571166,0.39102751368800576,0.06042485823302979,-0.21989754015643204,0.09053870553492337,21.530000686645508,0.06042485823302979,0.06042485823302979,0.14766335427636518,0.06042485823302979
2010-12-29,0.04974547430213555,0.37444143291887755,0.014193552704875323,0.1481805187893217,0.09746437561305038,17.280000686645508,0.014193552704875323,0.014193552704875323,0.14336988686278884,0.014193552704875323
2011-01-28,0.027731245589007303,0.40746523486819847,0.024822438483818487,0.047268203849196055,0.13031274680424176,20.040000915527344,0.024822438483818487,0.024822438483818487,0.1390764194492125,0.024822438483818487
2011-03-01,0.07563552247304661,0.349127147034636,0.01829028893682505,-0.17086912565161771,0.16004552657561338,21.010000228881836,0.01829028893682505,0.01829028893682505,0.13002721780027804,0.01829028893682505
2011-03-30,0.04181256327915728,0.381304917702067,0.0271932096969989,-0.18288631731340965,0.08656140065591854,17.709999084472656,0.0271932096969989,0.0271932096969989,0.12097801615134357,0.0271932096969989
2011-04-29,0.19594579902192316,0.3379462474380289,-0.01127778209200958,0.046365908212627094,0.1074872600910772,14.75,-0.01127778209200958,0.0,0.11962937927872072,0.0
2011-05-31,0.14098301540961877,0.3958852532738685,-0.02653039471207208,0.11136192766642328,0.16559177912920078,15.449999809265137,-0.02653039471207208,-0.02653039471207208,0.12097801615134357,0.0
2011-06-29,0.18600499733890696,0.3745180394844655,-0.01069068066784773,0.3798552370564896,0.15675945116392984,17.270000457763672,-0.01069068066784773,0.0,0.13002721780027804,0.0
2011-07-29,0.12384363103838059,0.407184671524687,-0.0636059061413734,0.24562164986429647,0.48490119951738925,25.25,-0.0636059061413734,-0.0636059061413734,0.1390764194492125,-0.0636059061413734
2011-08-29,0.2196487593679885,0.3761862326004267,-0.04745220368010106,0.24107362404759014,0.27942016992482516,32.279998779296875,-0.04745220368010106,0.0,0.13146002524379655,0.0
2011-09-28,0.19948011592038634,0.38466008027370213,0.11079116881212325,-0.4784128724634358,0.2893596048746018,41.08000183105469,0.11079116881212325,0.0,0.1390764194492125,0.0
2011-10-27,0.20210758849343358,0.38233445842596553,-0.07186789104287783,0.23268164920149603,0.2784796495085951,25.459999084472656,-0.07186789104287783,0.0,0.14002971742941564,0.0
2011-11-28,0.16804447053900778,0.3792027543966742,0.04820291763058915,-0.31193906387814874,0.23015352952308998,32.130001068115234,0.04820291763058915,0.04820291763058915,0.14098301540961877,0.0
2011-12-28,0.16491566165413896,0.38775052996620485,0.05106485292230012,-0.1925780960872725,0.09246184863884187,23.520000457763672,0.05106485292230012,0.05106485292230012,0.14432318484299198,0.0
2012-01-30,0.16457111648807415,0.37236360100119914,0.04210900853543187,-0.05129325816552033,0.08159675714231548,19.399999618530273,0.04210900853543187,0.04210900853543187,0.14766335427636518,0.0
2012-02-29,0.09794668002672702,0.35515828908877023,0.02752974987480794,-0.1744309496500902,0.11618070899257554,18.43000030517578,0.02752974987480794,0.02752974987480794,0.15611723538221967,0.02752974987480794
2012-03-29,0.11297443838278626,0.3564947170970104,-0.0025703563109304994,0.10244931277853198,0.14129183584389055,15.479999542236328,-0.0025703563109304994,-0.0025703563109304994,0.14766335427636518,-0.0025703563109304994
2012-04-30,0.13875261278465773,0.3183608066456006,-0.05973133324805868,0.3418720390167431,0.1329255466841764,17.149999618530273,-0.05973133324805868,-0.05973133324805868,0.14432318484299198,-0.05973133324805868
2012-05-30,0.12424291345245847,0.3081551067597996,0.012954926421318014,-0.20274411567082185,0.18979299972836508,24.139999389648438,0.012954926421318014,0.012954926421318014,0.14098301540961877,0.012954926421318014
2012-06-28,0.13331798909263626,0.34334901879692975,0.04340030539553297,-0.089088999416012,0.16018072077838694,19.709999084472656,0.04340030539553297,0.04340030539553297,0.14002971742941564,0.04340030539553297
2012-07-30,0.11866669834520654,0.33899742778074776,0.01942378326028127,-0.0892829526072565,0.09194241596398342,18.030000686645508,0.01942378326028127,0.01942378326028127,0.1390764194492125,0.01942378326028127
2012-08-28,0.12595603174986048,0.335882209430429,0.02797932197658426,-0.10542787467003167,0.11266709082106234,16.489999771118164,0.02797932197658426,0.02797932197658426,0.13891451611693512,0.02797932197658426
2012-09-27,0.16231773857179604,0.33277764924492165,-0.02300934007387756,0.18243381929374225,0.10805682781066908,14.84000015258789,-0.02300934007387756,-0.02300934007387756,0.13875261278465773,0.0
2012-10-26,0.107714005874189,0.3653956001566689,0.005432821367119978,-0.16771781708043765,0.1528377896380403,17.809999465942383,0.005432821367119978,0.005432821367119978,0.13891451611693512,0.005432821367119978
2012-11-29,0.12588456540406517,0.3328925247466465,0.009105863637790534,0.17944002734853948,0.11260381491755356,15.0600004196167,0.009105863637790534,0.009105863637790534,0.13875261278465773,0.009105863637790534
2012-12-31,0.11433421528724186,0.33365308079538675,0.04992301264328347,-0.23262233937133958,0.09912009637318822,18.020000457763672,0.04992301264328347,0.04992301264328347,0.136035300938647,0.04992301264328347
2013-01-31,0.11828624465742338,0.3375137888209953,0.021281644143753553,-0.01908856152599281,0.12851428144855973,14.279999732971191,0.021281644143753553,0.021281644143753553,0.13331798909263626,0.021281644143753553
2013-03-04,0.12183817665181756,0.30385100103049,0.019430134705670454,0.014174568107576668,0.08640618470153145,14.010000228881836,0.019430134705670454,0.019430134705670454,0.12963701042124837,0.019430134705670454
2013-04-03,0.1349735014127299,0.30750042161391067,0.028702853872963452,-0.04461170540251924,0.1451970210940475,14.210000038146973,0.028702853872963452,0.028702853872963452,0.12595603174986048,0.0
2013-05-02,0.0731257940415293,0.3101063504172999,0.02838804805679196,0.18060316336062954,0.09926646667229848,13.59000015258789,0.02838804805679196,0.02838804805679196,0.12963701042124837,0.02838804805679196
2013-06-03,0.1292628097212945,0.3097734895717318,-0.014012730515007732,0.00978001936165418,0.1698163760517199,16.280000686645508,-0.014012730515007732,-0.014012730515007732,0.12595603174986048,0.0
2013-07-02,0.2251141103663594,0.2774224473811538,0.0569655269961693,-0.23939416546841086,0.07671199863775127,16.440000534057617,0.0569655269961693,0.0,0.1276094207355775,0.0
2013-08-01,0.2557008518694116,0.296900898053692,-0.04194360554611887,0.2734781632186136,0.09596470291700473,12.9399995803833,-0.04194360554611887,0.0,0.1292628097212945,0.0
