,return
2016-01-31,0.00852649162311913
2016-02-29,-0.053176430463139635
2016-03-31,-0.035966177699942585
2016-04-30,-0.06520964666693743
2016-05-31,0.03797310308709644
2016-06-30,0.07568981989318399
2016-07-31,0.004349727654338692
2016-08-31,-0.060755207512451156
2016-09-30,0.0038028586260480694
2016-10-31,-0.0309325375738642
2016-11-30,-0.04440063067051594
2016-12-31,0.014504144836064221
2017-01-31,-0.02469338523374638
2017-02-28,0.00045887657939121945
2017-03-31,0.016532290034793402
2017-04-30,-0.01621622593689556
2017-05-31,0.0329454489348314
2017-06-30,0.004314911361359619
2017-07-31,0.03734529131779166
2017-08-31,0.007638682732121502
2017-09-30,0.0023796698788742764
2017-10-31,0.05441411531609665
2017-11-30,-0.003037988643024181
2017-12-31,-0.006642819217310441
2018-01-31,0.06756026641870916
2018-02-28,0.046571223646212453
2018-03-31,-0.014604715318671972
2018-04-30,0.01635033014326683
2018-05-31,0.051304002891461004
2018-06-30,-0.02735314902237109
2018-07-31,-0.03133367649168002
2018-08-31,0.06440722705292332
2018-09-30,0.014156430647300943
2018-10-31,-0.08547781625926057
2018-11-30,-0.010026383196925915
2018-12-31,0.03380224798749733
2019-01-31,-0.012542296600770372
2019-02-28,0.00975006154557495
2019-03-31,0.022539299221654933
2019-04-30,-0.035526227350923104
2019-05-31,0.06900158049619376
2019-06-30,-0.024058904672679543
2019-07-31,0.0016835906320731668
2019-08-31,0.06293492290488965
2019-09-30,-0.03571912042334632
2019-10-31,-0.05612454764068298
2019-11-30,-0.04617418058935991
2019-12-31,0.016587945078026037
2020-01-31,0.05826205504409651
2020-02-29,0.0017434580052822363
2020-03-31,0.10611151437768962
2020-04-30,-0.009904049879786547
2020-05-31,0.025603178613345434
2020-06-30,0.011523406087266024
2020-07-31,0.06410190858388137
2020-08-31,0.06470240980958025
2020-09-30,0.026169765661830435
2020-10-31,-0.03106761647399787
2020-11-30,-0.13088725780986665
2020-12-31,-0.03490874180341415
2021-01-31,-0.011487521207973302
2021-02-28,-0.12749662552680482
2021-03-31,-0.04814058085639361
2021-04-30,0.028386268822892746
2021-05-31,0.04417476047974015
2021-06-30,-0.0068348630391180856
2021-07-31,-0.023983250019745904
2021-08-31,0.014207651016545149
2021-09-30,0.0028160923079872044
2021-10-31,0.03877028762289356
2021-11-30,-0.03769853412545966
2021-12-31,-0.04887705950600612
2022-01-31,-0.0480363355744301
2022-02-28,-0.015610167101318299
2022-03-31,0.016861112621662733
2022-04-30,0.03493041406558611
2022-05-31,-0.014407623327322584
2022-06-30,0.05879984751776235
2022-07-31,-0.06743085675332114
2022-08-31,0.03335197940173783
2022-09-30,0.0768395866164364
2022-10-31,-0.0013415700039892398
2022-11-30,-0.05415850413976021
2022-12-31,0.059030293521608344
2023-01-31,-0.14822583756994634
2023-02-28,0.0009406206547903362
2023-03-31,-0.047961533886564545
2023-04-30,0.02655430524676993
2023-05-31,0.07100610136953253
2023-06-30,0.004378466328072379
2023-07-31,-0.029521246891755865
2023-08-31,0.05899349160829569
2023-09-30,-0.0040967171348549256
2023-10-31,-0.021808169996437032
2023-11-30,0.04163550169428058
2023-12-31,-0.045667267635350214
2024-01-31,0.05861236617554043
2024-02-29,0.03416577035126409
2024-03-31,-0.03484736945707817
2024-04-30,-0.0480265992635003
2024-05-31,0.03279838438612774
2024-06-30,0.022340578312813074
2024-07-31,-0.043471939362197204
2024-08-31,0.010189088761520025
2024-09-30,-0.007079477904683475
2024-10-31,0.021971887309856625
2024-11-30,0.03984592485795756
2024-12-31,0.01836192358801092
2025-01-31,0.05300225843755953
2025-02-28,0.004673240218242943
2025-03-31,-0.059353763278629804
2025-04-30,0.07455776357314205
2025-05-31,0.0009123189118833766
2025-06-30,-0.03841994129060951
2025-07-31,0.003299587654946386
2025-08-31,-0.0354546437469173
2025-09-30,0.031361522784424556
2025-10-31,-0.0288986980750812
2025-11-30,-0.032536389564161564
2025-12-31,-0.037619475493658704
2026-01-31,0.02006959678026201
2026-02-28,-0.04395186269173757
2026-03-31,0.015436647296651146
2026-04-30,0.09181996373217
